SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
392558,0,Cash loans,F,N,Y,0,117000.0,380533.5,16119.0,328500.0,Family,Pensioner,Higher education,Married,House / apartment,0.0096569999999999,-22274,365243,-6487.0,-4531,,1,0,0,1,0,0,,2.0,2,2,MONDAY,16,0,0,0,0,0,0,XNA,0.8114296046134793,0.4269280624224446,0.1963339662134567,0.0041,0.0,0.9871,,,0.0,0.1379,0.0,,0.0097,,0.0031,,0.0,0.0042,0.0,0.9871,,,0.0,0.1379,0.0,,0.01,,0.0032,,0.0,0.0042,0.0,0.9871,,,0.0,0.1379,0.0,,0.0099,,0.0031,,0.0,,block of flats,0.0024,Others,No,0.0,0.0,0.0,0.0,-744.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,1.0
392562,0,Cash loans,M,Y,N,0,157500.0,414792.0,16357.5,315000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.018634,-11004,-834,-4744.0,-2910,1.0,1,1,0,1,0,0,Drivers,1.0,2,2,MONDAY,10,0,0,0,0,0,0,Government,0.2829080518214936,0.5653704398876054,0.4866531565147181,0.3371,0.1608,0.9896,0.8572,0.0,0.32,0.2759,0.375,0.0417,,0.2732,0.3531,0.0077,0.024,0.3435,0.1669,0.9896,0.8628,0.0,0.3222,0.2759,0.375,0.0417,,0.2984,0.3678,0.0078,0.0254,0.3404,0.1608,0.9896,0.8591,0.0,0.32,0.2759,0.375,0.0417,,0.2779,0.3594,0.0078,0.0245,reg oper account,block of flats,0.3296,"Stone, brick",No,0.0,0.0,0.0,0.0,-4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
392654,0,Cash loans,F,N,N,1,157500.0,225000.0,16362.0,225000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.04622,-12940,-1270,-7051.0,-4378,,1,1,1,1,1,0,,3.0,1,1,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.5501283493108127,0.6109913280868294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
394085,0,Cash loans,M,Y,N,2,360000.0,679500.0,43425.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-11078,-1058,-5162.0,-3719,21.0,1,1,1,1,1,0,Drivers,4.0,2,2,THURSDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.6969077285928359,0.7194907850918436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2060.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
394306,0,Cash loans,F,N,Y,0,157500.0,675000.0,23202.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.032561,-20080,-3199,-9533.0,-3630,,1,1,0,1,0,0,Laborers,1.0,1,1,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 1,0.8081688758473151,0.6728905520230019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-3321.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
394598,0,Cash loans,M,N,N,2,157500.0,1078200.0,34911.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-14439,-2378,-8568.0,-4796,,1,1,0,1,0,0,Laborers,4.0,2,2,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.0948008082557569,0.7062051096536562,0.3804,0.2693,0.9851,0.7959999999999999,0.1756,0.48,0.4138,0.3333,0.375,0.1431,0.3102,0.433,0.0,0.0,0.3876,0.2795,0.9851,0.804,0.1772,0.4834,0.4138,0.3333,0.375,0.1464,0.3388,0.4512,0.0,0.0,0.3841,0.2693,0.9851,0.7987,0.1767,0.48,0.4138,0.3333,0.375,0.1456,0.3155,0.4408,0.0,0.0,reg oper account,block of flats,0.3406,Panel,No,1.0,0.0,1.0,0.0,-2119.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
395070,0,Cash loans,F,N,Y,0,76842.0,248760.0,23994.0,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.030755,-8101,-258,-6624.0,-483,,1,1,1,1,1,0,Sales staff,2.0,2,2,THURSDAY,11,0,0,0,0,1,1,Trade: type 3,0.2064803819819479,0.3381360877241636,0.0397851461238082,0.0619,0.067,0.9771,0.6872,0.0292,0.0,0.1379,0.1667,0.2083,0.0461,0.0504,0.0579,0.0,0.0364,0.063,0.0696,0.9772,0.6994,0.0295,0.0,0.1379,0.1667,0.2083,0.0471,0.0551,0.0603,0.0,0.0386,0.0625,0.067,0.9771,0.6914,0.0294,0.0,0.1379,0.1667,0.2083,0.0469,0.0513,0.059,0.0,0.0372,reg oper account,block of flats,0.0695,"Stone, brick",No,0.0,0.0,0.0,0.0,-250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
395289,0,Cash loans,F,N,N,2,67500.0,545040.0,26640.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,0.019101,-13101,-714,-1329.0,-2631,,1,1,0,1,0,0,Core staff,4.0,2,2,MONDAY,14,0,0,0,0,0,0,Kindergarten,,0.7040555364429933,0.5989262182569273,0.0742,0.0,0.9906,0.8708,0.0806,0.0,0.2069,0.1667,0.1667,0.023,0.0605,0.0942,0.0,0.0,0.0756,0.0,0.9906,0.8759,0.0813,0.0,0.2069,0.1667,0.1667,0.0235,0.0661,0.0982,0.0,0.0,0.0749,0.0,0.9906,0.8725,0.0811,0.0,0.2069,0.1667,0.1667,0.0234,0.0616,0.0959,0.0,0.0,not specified,block of flats,0.1182,Others,No,1.0,0.0,1.0,0.0,-2217.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
395290,0,Cash loans,M,N,Y,0,180000.0,512446.5,40617.0,463500.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.030755,-13920,-5568,-4068.0,-4366,,1,1,0,1,0,0,,2.0,2,2,TUESDAY,12,0,0,0,0,1,1,Industry: type 11,0.528983776714405,0.3790127726696918,0.7476633896301825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
395756,0,Cash loans,F,Y,Y,0,180000.0,900000.0,40671.0,900000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.04622,-12307,-1709,-2886.0,-4230,1.0,1,1,1,1,0,0,High skill tech staff,2.0,1,1,SATURDAY,10,0,1,1,0,1,1,Industry: type 11,0.2612827700846473,0.7517713021588355,0.6161216908872079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2224.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
396081,0,Revolving loans,F,N,Y,0,157500.0,540000.0,27000.0,540000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.010147,-21393,365243,-6167.0,-4847,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,XNA,,0.5589008102499257,0.2707073872651806,0.0567,0.0763,0.9911,0.8776,0.0104,0.0,0.1034,0.1667,0.2083,0.017,0.0462,0.0388,0.0,0.0,0.0578,0.0792,0.9911,0.8824,0.0105,0.0,0.1034,0.1667,0.2083,0.0174,0.0505,0.0404,0.0,0.0,0.0573,0.0763,0.9911,0.8792,0.0105,0.0,0.1034,0.1667,0.2083,0.0173,0.047,0.0395,0.0,0.0,not specified,block of flats,0.0519,"Stone, brick",No,0.0,0.0,0.0,0.0,-775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0.0,2.0
396797,0,Revolving loans,F,N,Y,0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.0145199999999999,-20354,365243,-8707.0,-3899,,1,0,0,1,0,0,,1.0,2,2,TUESDAY,14,0,0,0,0,0,0,XNA,,0.3503278103526403,0.7062051096536562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
397587,0,Revolving loans,F,N,Y,0,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-11413,-1517,-435.0,-2165,,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.2532852239489034,0.5711752624847265,0.6738300778602003,0.2227,0.1298,0.9851,,,0.24,0.2069,0.3333,,0.0359,,0.2206,,0.0055,0.2269,0.1347,0.9851,,,0.2417,0.2069,0.3333,,0.0368,,0.2297,,0.0058,0.2248,0.1298,0.9851,,,0.24,0.2069,0.3333,,0.0366,,0.2246,,0.0056,,block of flats,0.1749,Panel,No,0.0,0.0,0.0,0.0,-375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,1.0,0.0
397685,0,Cash loans,F,N,Y,0,225000.0,521280.0,25078.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-18810,-3736,-7034.0,-2364,,1,1,1,1,0,0,High skill tech staff,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,,0.7903871194404027,0.4135967602644276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1543.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
399470,0,Cash loans,F,Y,Y,0,180000.0,808650.0,31464.0,675000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755,-10457,-373,-719.0,-3114,64.0,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Self-employed,0.4661749241871809,0.3714514058545122,0.7062051096536562,0.0722,0.077,0.9811,0.7416,0.0296,0.0,0.1379,0.1667,0.2083,0.0579,0.0588,0.062,0.0,0.0,0.0735,0.0799,0.9811,0.7517,0.0299,0.0,0.1379,0.1667,0.2083,0.0593,0.0643,0.0646,0.0,0.0,0.0729,0.077,0.9811,0.7451,0.0298,0.0,0.1379,0.1667,0.2083,0.0589,0.0599,0.0631,0.0,0.0,reg oper account,block of flats,0.065,"Stone, brick",No,3.0,0.0,3.0,0.0,-1011.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
400183,0,Revolving loans,F,N,Y,0,180000.0,495000.0,24750.0,495000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-18326,-729,-336.0,-1672,,1,1,0,1,0,0,Private service staff,2.0,1,1,TUESDAY,11,0,1,1,0,0,0,Business Entity Type 3,,0.7417104777623897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-329.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
401122,0,Cash loans,F,Y,N,2,211500.0,612612.0,29601.0,495000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-14954,-2845,-21.0,-4510,17.0,1,1,0,1,0,0,Core staff,4.0,3,3,WEDNESDAY,14,0,0,0,0,0,0,Self-employed,,0.3392871247628322,0.6832688314232291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1264.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
401131,0,Cash loans,F,Y,Y,0,292500.0,1550655.0,41035.5,1386000.0,Unaccompanied,State servant,Secondary / secondary special,Separated,Municipal apartment,0.04622,-16055,-6324,-8532.0,-4259,5.0,1,1,0,1,0,0,Laborers,1.0,1,1,MONDAY,15,0,0,0,0,0,0,Other,,0.7344737478175832,0.8050196619153701,0.0619,0.0632,0.9771,0.6872,,0.0,0.1034,0.1667,0.2083,0.0545,0.0504,0.0493,0.0,0.0,0.063,0.0655,0.9772,0.6994,,0.0,0.1034,0.1667,0.2083,0.0558,0.0551,0.0514,0.0,0.0,0.0625,0.0632,0.9771,0.6914,,0.0,0.1034,0.1667,0.2083,0.0555,0.0513,0.0502,0.0,0.0,reg oper account,block of flats,0.0393,"Stone, brick",No,0.0,0.0,0.0,0.0,-1812.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
401758,0,Cash loans,F,N,Y,2,112500.0,922500.0,27103.5,922500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.0228,-12999,-646,-5046.0,-4738,,1,1,0,1,0,0,Managers,4.0,2,2,THURSDAY,10,0,0,0,0,0,0,Self-employed,0.317771536258099,0.6651919838861745,0.2837118826350007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-481.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
401800,0,Revolving loans,M,Y,Y,1,180000.0,382500.0,19125.0,382500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-19502,-764,-1210.0,-2701,8.0,1,1,0,1,0,0,Core staff,3.0,2,2,MONDAY,8,0,0,0,0,0,0,Legal Services,,0.6587526803745941,0.7180328113294772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2643.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
403150,0,Revolving loans,M,Y,Y,0,157500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.01885,-16065,-1508,-405.0,-3829,15.0,1,1,0,1,0,0,Managers,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,,0.6494167710874135,0.4956658291397297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-147.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
404332,0,Cash loans,M,N,Y,2,157500.0,697500.0,29682.0,697500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-10087,-1447,-9.0,-2737,,1,1,0,1,0,0,,4.0,2,2,THURSDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.0849027785799251,0.633031641417419,0.0722,0.0688,0.9786,0.7076,0.0078,0.0,0.1379,0.1667,0.2083,0.0,0.0588,0.0678,0.0,0.0,0.0735,0.0714,0.9786,0.7190000000000001,0.0079,0.0,0.1379,0.1667,0.2083,0.0,0.0643,0.0707,0.0,0.0,0.0729,0.0688,0.9786,0.7115,0.0079,0.0,0.1379,0.1667,0.2083,0.0,0.0599,0.0691,0.0,0.0,reg oper account,block of flats,0.0598,Block,No,5.0,2.0,5.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
405071,0,Cash loans,F,N,N,0,90000.0,571446.0,16839.0,477000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.00712,-21184,365243,-5.0,-4634,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,7,0,0,0,0,0,0,XNA,,0.5978016727116713,0.7194907850918436,0.0567,0.0669,0.9816,,,0.0,0.1379,0.1667,,0.0395,,0.0369,,0.0644,0.0578,0.0694,0.9816,,,0.0,0.1379,0.1667,,0.0404,,0.0385,,0.0682,0.0573,0.0669,0.9816,,,0.0,0.1379,0.1667,,0.0402,,0.0376,,0.0658,,block of flats,0.043,Panel,No,0.0,0.0,0.0,0.0,-1538.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
405424,0,Cash loans,M,N,Y,1,202500.0,545040.0,35617.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-11257,-168,-4351.0,-2928,,1,1,0,1,0,0,Laborers,3.0,2,2,SATURDAY,12,0,1,1,1,0,0,Construction,,0.5554531604376313,0.1528662291550415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2108.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
405967,0,Cash loans,F,N,Y,0,112500.0,403330.5,13329.0,333000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.072508,-22830,365243,-1007.0,-4824,,1,0,0,1,1,0,,1.0,1,1,THURSDAY,14,0,0,0,0,0,0,XNA,,0.7906406110236197,0.6313545365850379,0.4186,0.1699,0.9846,0.7892,0.2296,0.48,0.2069,0.6667,0.0417,0.0,0.3413,0.4472,0.0,0.0,0.4265,0.1763,0.9846,0.7975,0.2317,0.4834,0.2069,0.6667,0.0417,0.0,0.3728,0.4659,0.0,0.0,0.4226,0.1699,0.9846,0.792,0.2311,0.48,0.2069,0.6667,0.0417,0.0,0.3472,0.4552,0.0,0.0,org spec account,block of flats,0.3517,Panel,No,0.0,0.0,0.0,0.0,-1377.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
408188,0,Cash loans,M,Y,Y,1,391500.0,678996.0,32665.5,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-10099,-2328,-1423.0,-2698,16.0,1,1,0,1,0,0,Laborers,3.0,2,2,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.2140567707325508,0.5319233382562426,0.6894791426446275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2114.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
408647,0,Cash loans,M,N,N,0,202500.0,1298655.0,38101.5,1134000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00496,-20758,365243,-4990.0,-2430,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,XNA,,0.6601277577887161,0.2127563054543414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-531.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
409238,1,Cash loans,M,N,N,0,202500.0,521280.0,27292.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.006296,-9311,-1868,-3373.0,-1991,,1,1,0,1,0,0,Laborers,1.0,3,3,TUESDAY,20,0,0,0,0,1,1,Self-employed,0.1565204720028827,0.0052453676335788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1072.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
409276,0,Cash loans,F,N,N,3,360000.0,1345500.0,39339.0,1345500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018029,-15198,-200,-1643.0,-5045,,1,1,0,1,0,0,Managers,5.0,3,3,TUESDAY,13,0,0,0,0,1,1,Business Entity Type 3,0.7575934090209047,0.3954490234729812,0.2970866116472028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-2439.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
411295,0,Revolving loans,M,Y,Y,0,180000.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0060079999999999,-11259,-439,-5170.0,-2404,12.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.6973878926274749,0.7610263695502636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
411326,0,Cash loans,F,N,N,0,112500.0,808650.0,23773.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-22832,-5158,-10513.0,-4268,,1,1,0,1,0,0,Medicine staff,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Other,,0.5419217934433201,0.3996756156233169,0.2247,0.1693,0.9856,0.8028,0.0,0.24,0.2069,0.3333,0.0417,0.1139,0.1824,0.2417,0.0039,0.0,0.229,0.1757,0.9856,0.8105,0.0,0.2417,0.2069,0.3333,0.0417,0.1165,0.1993,0.2518,0.0039,0.0,0.2269,0.1693,0.9856,0.8054,0.0,0.24,0.2069,0.3333,0.0417,0.1159,0.1856,0.246,0.0039,0.0,reg oper account,block of flats,0.2173,Panel,No,0.0,0.0,0.0,0.0,-1441.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
411999,0,Revolving loans,M,Y,Y,1,270000.0,585000.0,29250.0,585000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-14057,-149,-13816.0,-2908,17.0,1,1,0,1,0,0,Drivers,3.0,1,1,SATURDAY,12,0,0,0,0,0,0,Trade: type 3,0.3358009920664333,0.2216517831440573,0.3723336657058204,0.0351,0.019,0.9454,0.252,,,0.1379,0.1667,0.2083,0.0166,,0.0584,,0.0286,0.0357,0.0197,0.9454,0.2813,,,0.1379,0.1667,0.2083,0.017,,0.0608,,0.0303,0.0354,0.019,0.9454,0.262,,,0.1379,0.1667,0.2083,0.0169,,0.0594,,0.0292,reg oper account,block of flats,0.0589,"Stone, brick",No,0.0,0.0,0.0,0.0,-1532.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
413579,1,Cash loans,F,N,N,0,67500.0,152820.0,11205.0,135000.0,Unaccompanied,Working,Lower secondary,Civil marriage,With parents,0.018801,-9256,-1380,-4925.0,-1896,,1,1,0,1,1,0,Cleaning staff,2.0,2,2,SUNDAY,14,0,0,0,0,1,1,Industry: type 11,0.6384634429850674,0.5215281341028354,0.2009260877159709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-602.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
